US1ORCK0005,20150906,PRCP,0,,,N,
US1ORCK0005,20150906,SNOW,0,,,N,
US1COPW0032,20150906,PRCP,0,,,N,
US1COPW0032,20150906,SNOW,0,,,N,
US1NMSN0051,20150906,PRCP,0,,,N,
US1NMSN0051,20150906,SNOW,0,,,N,
US1CASN0080,20150821,PRCP,0,,,N,
US1CASN0080,20150821,SNOW,0,,,N,
US1NMSF0020,20150821,PRCP,0,,,N,
US1NMSF0020,20150821,SNOW,0,,,N,
US1CASH0051,20150821,PRCP,0,,,N,
US1CASH0051,20150821,SNOW,0,,,N,
US1CASD0103,20150821,PRCP,0,,,N,
US1CASD0103,20150821,SNOW,0,,,N,
US1CATH0009,20150821,PRCP,0,,,N,
US1CATH0009,20150821,SNOW,0,,,N,
US1CASD0011,20150821,PRCP,0,,,N,
US1CASD0011,20150821,SNOW,0,,,N,
US1MNLS0003,20150821,PRCP,0,,,N,
US1MNLS0003,20150821,SNOW,0,,,N,
US1COPW0032,20150821,PRCP,0,,,N,
US1COPW0032,20150821,SNOW,0,,,N,
US1MNLS0003,20150720,PRCP,0,,,N,
US1MNLS0003,20150720,SNOW,0,,,N,
US1MNLS0003,20150713,PRCP,0,,,N,
US1MNLS0003,20150713,SNOW,0,,,N,
US1CASN0080,20150816,PRCP,0,,,N,
US1CASN0080,20150816,SNOW,0,,,N,
US1NMSF0020,20150816,PRCP,0,,,N,
US1NMSF0020,20150816,SNOW,0,,,N,
US1CASD0103,20150816,PRCP,0,,,N,
US1CASD0103,20150816,SNOW,0,,,N,
US1CATH0009,20150816,PRCP,0,,,N,
US1CATH0009,20150816,SNOW,0,,,N,
US1CASD0011,20150816,PRCP,0,,,N,
US1CASD0011,20150816,SNOW,0,,,N,
US1MNLS0003,20150816,PRCP,0,,,N,
US1MNLS0003,20150816,SNOW,0,,,N,
US1NVCK0052,20150901,PRCP,0,,,N,
US1NVCK0052,20150901,SNOW,0,,,N,
US1CASN0080,20150901,PRCP,0,,,N,
US1CASN0080,20150901,SNOW,0,,,N,
US1GACS0007,20150901,PRCP,0,,,N,
US1GACS0007,20150901,SNOW,0,,,N,
US1NMSF0020,20150901,PRCP,0,,,N,
US1NMSF0020,20150901,SNOW,0,,,N,
US1CASH0051,20150901,PRCP,0,,,N,
US1CASH0051,20150901,SNOW,0,,,N,
US1TXBXR293,20150901,PRCP,0,,,N,
US1TXBXR293,20150901,SNOW,0,,,N,
US1ORCC0072,20150901,PRCP,0,,,N,
US1ORCC0072,20150901,SNOW,0,,,N,
US1TXMDL018,20150901,PRCP,0,,,N,
US1TXMDL018,20150901,SNOW,0,,,N,
US1CASD0049,20150901,PRCP,0,,,N,
US1CASD0049,20150901,SNOW,0,,,N,
US1CASD0103,20150901,PRCP,0,,,N,
US1CASD0103,20150901,SNOW,0,,,N,
US1CASN0090,20150901,PRCP,0,,,N,
US1CASN0090,20150901,SNOW,0,,,N,
US1TXBST041,20150901,PRCP,0,,,N,
US1TXBST041,20150901,SNOW,0,,,N,
US1CAMR0003,20150901,PRCP,0,,,N,
US1CAMR0003,20150901,SNOW,0,,,N,
US1ARMR0016,20150901,PRCP,0,,,N,
US1ARMR0016,20150901,SNOW,0,,,N,
US1CATH0009,20150901,PRCP,0,,,N,
US1CATH0009,20150901,SNOW,0,,,N,
US1COKW0001,20150901,PRCP,0,,,N,
US1COKW0001,20150901,SNOW,0,,,N,
US1CASD0011,20150901,PRCP,0,,,N,
US1CASD0011,20150901,SNOW,0,,,N,
US1WYFM0018,20150901,PRCP,0,,,N,
US1WYFM0018,20150901,SNOW,0,,,N,
US1MNLS0003,20150901,PRCP,0,,,N,
US1MNLS0003,20150901,SNOW,0,,,N,
US1TXVV0022,20150901,PRCP,0,,,N,
US1TXVV0022,20150901,SNOW,0,,,N,
US1ORCK0005,20150901,PRCP,0,,,N,
US1ORCK0005,20150901,SNOW,0,,,N,
US1COPW0032,20150901,PRCP,0,,,N,
US1COPW0032,20150901,SNOW,0,,,N,
US1CASN0080,20150803,PRCP,0,,,N,
US1CASN0080,20150803,SNOW,0,,,N,
US1CASD0103,20150803,PRCP,0,,,N,
US1CASD0103,20150803,SNOW,0,,,N,
US1CATH0009,20150803,PRCP,0,,,N,
US1CATH0009,20150803,SNOW,0,,,N,
US1CASD0011,20150803,PRCP,0,,,N,
US1CASD0011,20150803,SNOW,0,,,N,
US1MNLS0003,20150803,PRCP,0,,,N,
US1MNLS0003,20150803,SNOW,0,,,N,
US1CASN0080,20150827,PRCP,0,,,N,
US1CASN0080,20150827,SNOW,0,,,N,
US1NMSF0020,20150827,PRCP,0,,,N,
US1NMSF0020,20150827,SNOW,0,,,N,
US1CASH0051,20150827,PRCP,0,,,N,
US1CASH0051,20150827,SNOW,0,,,N,
US1TXMDL018,20150827,PRCP,0,,,N,
US1TXMDL018,20150827,SNOW,0,,,N,
US1CASD0103,20150827,PRCP,0,,,N,
US1CASD0103,20150827,SNOW,0,,,N,
US1TXBST041,20150827,PRCP,0,,,N,
US1TXBST041,20150827,SNOW,0,,,N,
US1CATH0009,20150827,PRCP,0,,,N,
US1CATH0009,20150827,SNOW,0,,,N,
US1CASD0011,20150827,PRCP,0,,,N,
US1CASD0011,20150827,SNOW,0,,,N,
US1MNLS0003,20150827,PRCP,0,,,N,
US1MNLS0003,20150827,SNOW,0,,,N,
US1COPW0032,20150827,PRCP,0,,,N,
US1COPW0032,20150827,SNOW,0,,,N,
US1FLPB0037,20150913,PRCP,0,,,N,
US1FLPB0037,20150913,SNOW,0,,,N,
USW00093115,20150913,TMAX,289,,,W,
USW00093115,20150913,TMIN,200,,,W,
USW00093115,20150913,PRCP,0,,,W,
USW00093115,20150913,AWND,24,,,W,
USW00093115,20150913,PGTM,1233,,,W,
USW00093115,20150913,WDF2,250,,,W,
USW00093115,20150913,WDF5,250,,,W,
USW00093115,20150913,WSF2,54,,,W,
USW00093115,20150913,WSF5,72,,,W,
USW00014806,20150913,TMAX,200,,,H,0700
USW00014806,20150913,TMIN,72,,,H,0700
USW00014806,20150913,TOBS,89,,,H,0700
USW00014806,20150913,PRCP,0,,,H,0700
US1NVCK0052,20150913,PRCP,0,,,N,
US1NVCK0052,20150913,SNOW,0,,,N,
USW00053917,20150913,TMAX,261,,,W,2400
USW00053917,20150913,TMIN,189,,,W,2400
USW00053917,20150913,PRCP,0,,,W,2400
USW00053917,20150913,AWND,53,,,W,
USW00053917,20150913,PGTM,18,,,W,
USW00053917,20150913,WDF2,20,,,W,
USW00053917,20150913,WDF5,20,,,W,
USW00053917,20150913,WSF2,134,,,W,
USW00053917,20150913,WSF5,148,,,W,
US1NMBR0136,20150913,PRCP,0,,,N,
US1NMBR0136,20150913,SNOW,0,,,N,
USW00024219,20150913,TMAX,278,,,W,2400
USW00024219,20150913,TMIN,156,,,W,2400
USW00024219,20150913,PRCP,0,,,W,2400
USW00024219,20150913,AWND,84,,,W,
USW00024219,20150913,PGTM,1107,,,W,
USW00024219,20150913,WDF2,300,,,W,
USW00024219,20150913,WDF5,310,,,W,
USW00024219,20150913,WSF2,125,,,W,
USW00024219,20150913,WSF5,165,,,W,
USW00023047,20150913,TMAX,344,,,W,2400
USW00023047,20150913,TMIN,156,,,W,2400
USW00023047,20150913,PRCP,0,,,W,2400
USW00023047,20150913,SNOW,0,,,W,
USW00023047,20150913,SNWD,0,,,W,
USW00023047,20150913,AWND,75,,,W,
USW00023047,20150913,WDF2,170,,,W,
USW00023047,20150913,WDF5,190,,,W,
USW00023047,20150913,WSF2,134,,,W,
USW00023047,20150913,WSF5,161,,,W,
US1NMRV0010,20150913,PRCP,0,,,N,
US1NMRV0010,20150913,SNOW,0,,,N,
US1TXHYS055,20150913,PRCP,0,,,N,
US1TXHYS055,20150913,SNOW,0,,,N,
USW00013927,20150913,TMAX,261,,,W,2400
USW00013927,20150913,TMIN,139,,,W,2400
USW00013927,20150913,PRCP,0,,,W,2400
USW00013927,20150913,SNOW,0,,,W,
USW00013927,20150913,SNWD,0,,,W,
USW00013927,20150913,AWND,17,,,W,
USW00013927,20150913,WDF2,90,,,W,
USW00013927,20150913,WDF5,80,,,W,
USW00013927,20150913,WSF2,58,,,W,
USW00013927,20150913,WSF5,85,,,W,
USW00003145,20150913,TMAX,406,,,W,
USW00003145,20150913,TMIN,283,,,W,
USW00003145,20150913,PRCP,0,,,W,
USW00003145,20150913,SNOW,0,,,W,
USW00003145,20150913,SNWD,0,,,W,
USW00003145,20150913,AWND,26,,,W,
USW00003145,20150913,WDF2,230,,,W,
USW00003145,20150913,WDF5,220,,,W,
USW00003145,20150913,WSF2,103,,,W,
USW00003145,20150913,WSF5,121,,,W,
USW00003145,20150913,WT07,1,,,W,
USW00003145,20150913,WT08,1,,,W,
USW00093005,20150913,TMAX,300,,,W,2400
USW00093005,20150913,TMIN,39,,,W,2400
USW00093005,20150913,PRCP,0,,,W,2400
USW00093005,20150913,AWND,26,,,W,
USW00093005,20150913,WDF2,220,,,W,
USW00093005,20150913,WDF5,310,,,W,
USW00093005,20150913,WSF2,94,,,W,
USW00093005,20150913,WSF5,121,,,W,
USW00023061,20150913,TMAX,283,,,W,2400
USW00023061,20150913,TMIN,28,,,W,2400
USW00023061,20150913,PRCP,0,,,W,2400
USW00023061,20150913,SNOW,0,,,W,
USW00023061,20150913,SNWD,0,,,W,
USW00023061,20150913,AWND,22,,,W,
USW00023061,20150913,WDF2,230,,,W,
USW00023061,20150913,WDF5,250,,,W,
USW00023061,20150913,WSF2,76,,,W,
USW00023061,20150913,WSF5,103,,,W,
USW00003032,20150913,TMAX,361,,,W,
USW00003032,20150913,TMIN,200,,,W,
USW00003032,20150913,PRCP,0,,,W,
USW00003032,20150913,SNOW,0,,,W,
USW00003032,20150913,SNWD,0,,,W,
USW00003032,20150913,AWND,39,,,W,
USW00003032,20150913,WDF2,150,,,W,
USW00003032,20150913,WDF5,170,,,W,
USW00003032,20150913,WSF2,89,,,W,
USW00003032,20150913,WSF5,125,,,W,
US1NCCR0016,20150913,PRCP,53,,,N,
US1TXHRS002,20150913,PRCP,0,,,N,
US1TXHRS002,20150913,SNOW,0,,,N,
USW00013748,20150913,SNWD,0,,,W,
USW00013748,20150913,SNOW,0,,,W,
USW00094281,20150913,TMAX,256,,,W,
USW00094281,20150913,TMIN,128,,,W,
USW00094281,20150913,PRCP,0,,,W,
USW00094281,20150913,SNOW,0,,,W,
USW00094281,20150913,SNWD,0,,,W,
USW00094281,20150913,AWND,24,,,W,
USW00094281,20150913,WDF2,350,,,W,
USW00094281,20150913,WDF5,350,,,W,
USW00094281,20150913,WSF2,72,,,W,
USW00094281,20150913,WSF5,98,,,W,
US1MNDK0011,20150913,PRCP,0,,,N,
US1MNDK0011,20150913,SNOW,0,,,N,
US1NMSJ0003,20150913,PRCP,0,,,N,
US1NMSJ0003,20150913,SNOW,0,,,N,
USW00024011,20150913,TMAX,361,,,W,2400
USW00024011,20150913,TMIN,106,,,W,2400
USW00024011,20150913,PRCP,0,,,W,2400
USW00024011,20150913,SNOW,0,,,W,
USW00024011,20150913,SNWD,0,,,W,
USW00024011,20150913,AWND,46,,,W,
USW00024011,20150913,WDF2,270,,,W,
USW00024011,20150913,WDF5,240,,,W,
USW00024011,20150913,WSF2,94,,,W,
USW00024011,20150913,WSF5,161,,,W,
USW00093110,20150913,TMAX,272,,,W,
USW00093110,20150913,TMIN,189,,,W,
USW00093110,20150913,PRCP,0,,,W,
USW00093110,20150913,AWND,25,,,W,
USW00093110,20150913,PGTM,1241,,,W,
USW00093110,20150913,WDF2,260,,,W,
USW00093110,20150913,WDF5,200,,,W,
USW00093110,20150913,WSF2,58,,,W,
USW00093110,20150913,WSF5,72,,,W,
USW00093206,20150913,TMAX,306,,,W,
USW00093206,20150913,TMIN,172,,,W,
USW00093206,20150913,PRCP,0,,,W,
USW00093206,20150913,SNOW,0,,,W,
USW00093206,20150913,SNWD,0,,,W,
USW00093206,20150913,AWND,21,,,W,
USW00093206,20150913,WDF2,240,,,W,
USW00093206,20150913,WDF5,220,,,W,
USW00093206,20150913,WSF2,58,,,W,
USW00093206,20150913,WSF5,76,,,W,
US1GAFT0018,20150913,PRCP,0,,,N,
US1GAFT0018,20150913,SNOW,0,,,N,
USW00012819,20150913,SNOW,0,,,W,
USW00012819,20150913,SNWD,0,,,W,
USW00024061,20150913,TMAX,322,,,W,
USW00024061,20150913,TMIN,139,,,W,
USW00024061,20150913,PRCP,0,,,W,
USW00024061,20150913,SNOW,0,,,W,
USW00024061,20150913,SNWD,0,,,W,
USW00024061,20150913,AWND,47,,,W,
USW00024061,20150913,WDF2,320,,,W,
USW00024061,20150913,WDF5,260,,,W,
USW00024061,20150913,WSF2,103,,,W,
USW00024061,20150913,WSF5,161,,,W,
USW00026615,20150913,TMAX,100,,,W,2400
USW00026615,20150913,TMIN,83,,,W,2400
USW00026615,20150913,PRCP,188,,,W,2400
USW00026615,20150913,SNOW,0,,,W,
USW00026615,20150913,SNWD,0,,,W,
USW00026615,20150913,AWND,93,,,W,
USW00026615,20150913,WDF2,190,,,W,
USW00026615,20150913,WDF5,180,,,W,
USW00026615,20150913,WSF2,161,,,W,
USW00026615,20150913,WSF5,192,,,W,
USW00026615,20150913,WT01,1,,,W,
USW00026615,20150913,WT08,1,,,W,
USW00026422,20150913,TMAX,100,,,W,
USW00026422,20150913,TMIN,-16,,,W,
USW00026422,20150913,PRCP,0,,,W,
USW00026422,20150913,AWND,16,,,W,
USW00026422,20150913,PGTM,1143,,,W,
USW00026422,20150913,WDF2,130,,,W,
USW00026422,20150913,WDF5,100,,,W,
USW00026422,20150913,WSF2,58,,,W,
USW00026422,20150913,WSF5,89,,,W,
USW00094982,20150913,TMAX,222,,,W,
USW00094982,20150913,TMIN,50,,,W,
USW00094982,20150913,PRCP,0,,,W,
USW00094982,20150913,SNOW,0,,,W,
